,name,degree,betweenness,closeness,sum
6498,JJayexdF1,0.0,0.0,0.0,0.0
6499,JJayexdredbullracing,0.0,0.0,0.0,0.0
6479,MartinHolisticaF1,0.0,0.0,0.0,0.0
6477,Abou1290F1,0.0,0.0,0.0,0.0
6455,businesmanshadeiitsBreeezy,0.0,0.0,0.0,0.0
6465,Blieps1984F1_Jordan,0.0,0.0,0.0,0.0
6456,businesmanshadeX44Racing,0.0,0.0,0.0,0.0
6457,AbMimiiiiMrNickKnowles,0.0,0.0,0.0,0.0
6458,goodysobuMrNickKnowles,0.0,0.0,0.0,0.0
6459,IrisSanchez84PG876,0.0,0.0,0.0,0.0
6460,IrisSanchez84SkySportsF1,0.0,0.0,0.0,0.0
6461,IrisSanchez84F1,0.0,0.0,0.0,0.0
6462,IrisSanchez84Motorsport,0.0,0.0,0.0,0.0
6463,KrisayyF1_Jordan,0.0,0.0,0.0,0.0
6464,KrisayyF1,0.0,0.0,0.0,0.0
6466,Blieps1984F1,0.0,0.0,0.0,0.0
6476,cmadongotarmactorque,0.0,0.0,0.0,0.0
6467,IanAr47F1,0.0,0.0,0.0,0.0
6468,IanAr47Max33Verstappen,0.0,0.0,0.0,0.0
6469,CoffeeNCarsClubBradleyPhilpot,0.0,0.0,0.0,0.0
6470,wanj_ikuF1_Jordan,0.0,0.0,0.0,0.0
6471,wanj_ikuF1,0.0,0.0,0.0,0.0
6472,BiggestChimpMax33Verstappen,0.0,0.0,0.0,0.0
6473,LenoirreverenteTimCoronel,0.0,0.0,0.0,0.0
6474,LenoirreverenteMax33Verstappen,0.0,0.0,0.0,0.0
6475,B0WEEEErickyreapers,0.0,0.0,0.0,0.0
5446,dragonflystuxF1_Jordan,0.0,0.0,0.0,0.0
0,jmckinvenmartinleblanc,0.0,0.0,0.0,0.0
5444,RichieJR06F1,0.0,0.0,0.0,0.0
1817,i_bagualwilliamrlward,0.0,0.0,0.0,0.0
1809,liamt_25FormulaReaction,0.0,0.0,0.0,0.0
1810,wrctcmonkeysredbullracing,0.0,0.0,0.0,0.0
1811,RealSlimDaveyformulaonegf,0.0,0.0,0.0,0.0
1812,WesAFC14bdotsenol,0.0,0.0,0.0,0.0
1813,WesAFC14F1,0.0,0.0,0.0,0.0
1814,WesAFC14redbullracing,0.0,0.0,0.0,0.0
1815,SallySazbeeF1_Jordan,0.0,0.0,0.0,0.0
1816,SallySazbeeF1,0.0,0.0,0.0,0.0
1818,i_bagualfia,0.0,0.0,0.0,0.0
1828,RyanReesF1,0.0,0.0,0.0,0.0
1819,MStrafitEliGP,0.0,0.0,0.0,0.0
1820,_marco_antonio_ChahtaMs,0.0,0.0,0.0,0.0
1821,roman_wachoHughesMarston,0.0,0.0,0.0,0.0
1822,accordpubliccF1,0.0,0.0,0.0,0.0
1823,accordpubliccMax33Verstappen,0.0,0.0,0.0,0.0
1824,BlackPegasus_SARedBullZA,0.0,0.0,0.0,0.0
1825,suzanna1066F1_Jordan,0.0,0.0,0.0,0.0
1826,suzanna1066F1,0.0,0.0,0.0,0.0
1808,BillyJo56936922ChrisMedlandF1,0.0,0.0,0.0,0.0
1807,ZodiacBusinessredbullracing,0.0,0.0,0.0,0.0
1806,ZodiacBusinessOracle,0.0,0.0,0.0,0.0
1805,ZodiacBusinessJSaylorIII,0.0,0.0,0.0,0.0
1788,agaffar09F1_Jordan,0.0,0.0,0.0,0.0
1789,agaffar09F1,0.0,0.0,0.0,0.0
1790,malpass_danielMercedesAMGF1,0.0,0.0,0.0,0.0
1791,malpass_danielF1,0.0,0.0,0.0,0.0
1792,leeroykavreetah__,0.0,0.0,0.0,0.0
1793,SCHWARZENF1redbullracing,0.0,0.0,0.0,0.0
1794,kusatyokoTopGearFormula1,0.0,0.0,0.0,0.0
1795,roman_wachoAlexJelloo,0.0,0.0,0.0,0.0
1796,roman_wachoHillF1,0.0,0.0,0.0,0.0
1797,roman_wachoF1_Jordan,0.0,0.0,0.0,0.0
1798,ellimbapF1,0.0,0.0,0.0,0.0
1799,ellimbapMax33Verstappen,0.0,0.0,0.0,0.0
1800,victabv5F1,0.0,0.0,0.0,0.0
1801,victabv5redbullracing,0.0,0.0,0.0,0.0
1802,paradis_jsKris_HK,0.0,0.0,0.0,0.0
1803,Ukie13katiff_tv,0.0,0.0,0.0,0.0
1804,aledc669redbullracing,0.0,0.0,0.0,0.0
1827,RyanReesF1_Jordan,0.0,0.0,0.0,0.0
1829,jaammoreira15swazzle2000,0.0,0.0,0.0,0.0
2041,MerlintraderFr4zer24,0.0,0.0,0.0,0.0
1860,PauloStramaroF1_Jordan,0.0,0.0,0.0,0.0
1852,LakicJohnredbullracing,0.0,0.0,0.0,0.0
1853,JoseTDosReisRobLMyers,0.0,0.0,0.0,0.0
1854,JoseTDosReisSkySportsF1,0.0,0.0,0.0,0.0
1855,louisjoe95mollyellenF1,0.0,0.0,0.0,0.0
1856,SimoneFalcettaRobLMyers,0.0,0.0,0.0,0.0
1857,SimoneFalcettaSebbyHaughtonf1,0.0,0.0,0.0,0.0
1858,roman_wachoArcherStormer,0.0,0.0,0.0,0.0
1859,PauloStramaroHillF1,0.0,0.0,0.0,0.0
1861,PauloStramaroF1,0.0,0.0,0.0,0.0
1830,jaammoreira15bdotsenol,0.0,0.0,0.0,0.0
1862,PauloStramaroLewisHamilton,0.0,0.0,0.0,0.0
1863,TheAnim74795028F1,0.0,0.0,0.0,0.0
1864,TheAnim74795028redbullracing,0.0,0.0,0.0,0.0
1865,m240_370F1,0.0,0.0,0.0,0.0
1866,m240_370redbullracing,0.0,0.0,0.0,0.0
1867,MRothwell8F1_Jordan,0.0,0.0,0.0,0.0
1868,MRothwell8F1,0.0,0.0,0.0,0.0
1869,JennerBettytony_jardine,0.0,0.0,0.0,0.0
1851,LakicJohnF1,0.0,0.0,0.0,0.0
1850,VelozComoLaLuzdecalspotters,0.0,0.0,0.0,0.0
1849,LopesWallalvesSilverArrowsNet,0.0,0.0,0.0,0.0
1848,MarcusForrest7F1,0.0,0.0,0.0,0.0
1831,jaammoreira15F1,0.0,0.0,0.0,0.0
1832,jaammoreira15redbullracing,0.0,0.0,0.0,0.0
1833,ShoNuff727swazzle2000,0.0,0.0,0.0,0.0
1834,DrTeenoF1_Jordan,0.0,0.0,0.0,0.0
1835,NjayamJnrF1,0.0,0.0,0.0,0.0
1836,NjayamJnrMax33Verstappen,0.0,0.0,0.0,0.0
1837,AutriyaManeshniLqFiona,0.0,0.0,0.0,0.0
1838,AutriyaManeshni2grls1formula,0.0,0.0,0.0,0.0
1839,hugoaaferreiraNozusOW,0.0,0.0,0.0,0.0
1840,hugoaaferreiraF1,0.0,0.0,0.0,0.0
1841,hugoaaferreiraMax33Verstappen,0.0,0.0,0.0,0.0
1842,willkb2014NorthHertsSam,0.0,0.0,0.0,0.0
1843,willkb2014Zoom,0.0,0.0,0.0,0.0
1844,MarcusForrest7MarcusForrest7,0.0,0.0,0.0,0.0
1845,MarcusForrest7maarcc_05,0.0,0.0,0.0,0.0
1846,MarcusForrest7TeamLHTobey,0.0,0.0,0.0,0.0
1847,MarcusForrest7redbullracing,0.0,0.0,0.0,0.0
1787,jfjabboF1_Jordan,0.0,0.0,0.0,0.0
1786,LopesWallalvesasset_khtva,0.0,0.0,0.0,0.0
1785,Photo_ProMarkF1,0.0,0.0,0.0,0.0
1732,BrandonSeaberChrisPaulDesig1,0.0,0.0,0.0,0.0
1724,lydia_mauldinF1,0.0,0.0,0.0,0.0
1725,lydia_mauldinMax33Verstappen,0.0,0.0,0.0,0.0
1726,DorfismmTopGearFormula1,0.0,0.0,0.0,0.0
1727,ChrisSu29369464MollyFS44,0.0,0.0,0.0,0.0
1728,pujiantoandiiF1,0.0,0.0,0.0,0.0
1729,pujiantoandiiredbullracing,0.0,0.0,0.0,0.0
1730,BrandonSeabervincenzolandino,0.0,0.0,0.0,0.0
1731,BrandonSeaberBrandonSeaber,0.0,0.0,0.0,0.0
1733,BrandonSeaberjp1_design,0.0,0.0,0.0,0.0
1784,Photo_ProMarkF1_Jordan,0.0,0.0,0.0,0.0
1734,ReciteSocialMercedesAMGF1,0.0,0.0,0.0,0.0
1735,fanboy_do_33F1,0.0,0.0,0.0,0.0
1736,fanboy_do_33Max33Verstappen,0.0,0.0,0.0,0.0
1737,jneus81jneus81,0.0,0.0,0.0,0.0
1738,jneus81HillF1,0.0,0.0,0.0,0.0
1739,jneus81F1_Jordan,0.0,0.0,0.0,0.0
1740,jneus81F1,0.0,0.0,0.0,0.0
1741,The_RexonaF1_Jordan,0.0,0.0,0.0,0.0
1723,sato2_1002Max33Verstappen,0.0,0.0,0.0,0.0
1722,CurtisPiper7F1,0.0,0.0,0.0,0.0
1721,CurtisPiper7SkySportsF1,0.0,0.0,0.0,0.0
1720,vecinasvalenciaredbullracing,0.0,0.0,0.0,0.0
1703,Pram23764908F1_Jordan,0.0,0.0,0.0,0.0
1704,Pram23764908F1,0.0,0.0,0.0,0.0
1705,63bagnaia63bagnaia,0.0,0.0,0.0,0.0
1706,MohsinKhawasredbullracing,0.0,0.0,0.0,0.0
1707,SpotOnJonnyTeamLHTobey,0.0,0.0,0.0,0.0
1708,SpotOnJonnyredbullracing,0.0,0.0,0.0,0.0
1709,SpotOnJonnyF1,0.0,0.0,0.0,0.0
1710,Gravin_Raaf_redbullracing,0.0,0.0,0.0,0.0
1711,ChrisSu29369464F1,0.0,0.0,0.0,0.0
1712,ChrisSu29369464redbullracing,0.0,0.0,0.0,0.0
1713,ChrisSu29369464fia,0.0,0.0,0.0,0.0
1714,_marco_antonio_Wessieworld83,0.0,0.0,0.0,0.0
1715,_marco_antonio_fia,0.0,0.0,0.0,0.0
1716,_marco_antonio_redbullracing,0.0,0.0,0.0,0.0
1717,W3R0N1K4_F1,0.0,0.0,0.0,0.0
1718,W3R0N1K4_Max33Verstappen,0.0,0.0,0.0,0.0
1719,jfjabboJamesKurt_44,0.0,0.0,0.0,0.0
1742,The_RexonaF1,0.0,0.0,0.0,0.0
1743,wozniak_stephentashton90,0.0,0.0,0.0,0.0
1744,wozniak_stephenF1_Jordan,0.0,0.0,0.0,0.0
1765,realmrnonameF1,0.0,0.0,0.0,0.0
1767,ChrisSu29369464sean82621404,0.0,0.0,0.0,0.0
1768,ScuderiaMilaniAlbertFabrega,0.0,0.0,0.0,0.0
1769,Craig8727InvictusRL,0.0,0.0,0.0,0.0
1770,AnamorphiaHD2B19385375,0.0,0.0,0.0,0.0
1771,AnamorphiaHDbrawngpf1team,0.0,0.0,0.0,0.0
1772,AnamorphiaHDF1,0.0,0.0,0.0,0.0
1773,AnamorphiaHDredbullracing,0.0,0.0,0.0,0.0
1774,carlosgarfernF1,0.0,0.0,0.0,0.0
1775,carlosgarfernredbullracing,0.0,0.0,0.0,0.0
1776,electricpetrolTim_Oldland,0.0,0.0,0.0,0.0
1777,sauriyeahF1_Jordan,0.0,0.0,0.0,0.0
1778,sauriyeahF1,0.0,0.0,0.0,0.0
1779,wetz2005F1_Jordan,0.0,0.0,0.0,0.0
1780,wetz2005F1,0.0,0.0,0.0,0.0
1781,ChrisSu29369464drpafas,0.0,0.0,0.0,0.0
1782,LianSteinSirLewisUpdates,0.0,0.0,0.0,0.0
1783,LianSteinF1,0.0,0.0,0.0,0.0
1766,cartagoFGredbullracing,0.0,0.0,0.0,0.0
1764,realmrnonameF1_Jordan,0.0,0.0,0.0,0.0
1745,wozniak_stephenF1,0.0,0.0,0.0,0.0
1763,MichelDarnaudF1,0.0,0.0,0.0,0.0
1746,lexiixxllSaltySharona,0.0,0.0,0.0,0.0
1747,Evelynm57864806mercedesbaby44,0.0,0.0,0.0,0.0
1748,seanbeck888Jimgroom92,0.0,0.0,0.0,0.0
1749,seanbeck888F1_Jordan,0.0,0.0,0.0,0.0
1750,seanbeck888F1,0.0,0.0,0.0,0.0
1751,ameera_saleehuMaccidoAbdallah,0.0,0.0,0.0,0.0
1752,sikkokunoMasararedbullracing,0.0,0.0,0.0,0.0
1753,Drip_Machinemellissajones90,0.0,0.0,0.0,0.0
1754,Drip_MachineAstonMartinF1,0.0,0.0,0.0,0.0
1755,Drip_MachineDOBBA1991,0.0,0.0,0.0,0.0
1756,bcngallerycardseBayESP,0.0,0.0,0.0,0.0
1757,NoelCopperthwa1Independent,0.0,0.0,0.0,0.0
1758,NunezSesmaredbullracing,0.0,0.0,0.0,0.0
1759,carlosmaga1999F1,0.0,0.0,0.0,0.0
1760,carlosmaga1999Max33Verstappen,0.0,0.0,0.0,0.0
1761,PeterR9redbullracing,0.0,0.0,0.0,0.0
1762,MaxPowerSupportF1_Jordan,0.0,0.0,0.0,0.0
1870,JennerBettyMotor_Sport,0.0,0.0,0.0,0.0
1871,JennerBettyF1,0.0,0.0,0.0,0.0
1872,JennerBettySportmphMark,0.0,0.0,0.0,0.0
1988,thewachirakevoformularacers_,0.0,0.0,0.0,0.0
1980,lisabalvfia,0.0,0.0,0.0,0.0
1981,greavcjorginadonna,0.0,0.0,0.0,0.0
1982,__BowserF1_Jordan,0.0,0.0,0.0,0.0
1983,BillyJo56936922TwommoF1,0.0,0.0,0.0,0.0
1984,Merlintraderintergalaxtics,0.0,0.0,0.0,0.0
1985,RichLaurie2HillF1,0.0,0.0,0.0,0.0
1986,RichLaurie2F1_Jordan,0.0,0.0,0.0,0.0
1987,RichLaurie2F1,0.0,0.0,0.0,0.0
1989,silverstorm74F1,0.0,0.0,0.0,0.0
1957,CamThom4_TopGearFormula1,0.0,0.0,0.0,0.0
1990,jikwanaprinceAleefHamilton44,0.0,0.0,0.0,0.0
1991,trendyvendeeF1_Jordan,0.0,0.0,0.0,0.0
1992,hope_gaffeyredbullracing,0.0,0.0,0.0,0.0
1993,sean82621404ViwePotelwa,0.0,0.0,0.0,0.0
1994,Serena073F1,0.0,0.0,0.0,0.0
1995,Serena073Max33Verstappen,0.0,0.0,0.0,0.0
1996,ETE_OakleyETE_Beer,0.0,0.0,0.0,0.0
1997,northhills_loveF1_Jordan,0.0,0.0,0.0,0.0
1979,lisabalvSportmphMark,0.0,0.0,0.0,0.0
1978,lisabalvF1,0.0,0.0,0.0,0.0
1977,lisabalvMotor_Sport,0.0,0.0,0.0,0.0
1976,lisabalvtony_jardine,0.0,0.0,0.0,0.0
1959,LivinxKaalF1,0.0,0.0,0.0,0.0
1960,LivinxKaalMax33Verstappen,0.0,0.0,0.0,0.0
1961,AlejoRuyF1,0.0,0.0,0.0,0.0
1962,AlejoRuyredbullracing,0.0,0.0,0.0,0.0
1963,pmuogeF1,0.0,0.0,0.0,0.0
1964,pmuogeredbullracing,0.0,0.0,0.0,0.0
1965,ZeSwissCapIndependent,0.0,0.0,0.0,0.0
1966,roman_wachokianjsbennett,0.0,0.0,0.0,0.0
1967,roman_wachogroundsy09,0.0,0.0,0.0,0.0
1968,roman_wachofia,0.0,0.0,0.0,0.0
1969,paiapipiaF1,0.0,0.0,0.0,0.0
1970,paiapipiaredbullracing,0.0,0.0,0.0,0.0
1971,MwendazF1RobLMyers,0.0,0.0,0.0,0.0
1972,MwendazF1fia,0.0,0.0,0.0,0.0
1973,LoisMurray4F1_Jordan,0.0,0.0,0.0,0.0
1974,LoisMurray4F1,0.0,0.0,0.0,0.0
1975,G_pon0365F1,0.0,0.0,0.0,0.0
1998,northhills_loveF1,0.0,0.0,0.0,0.0
1999,bielawski_marekWestieCapital,0.0,0.0,0.0,0.0
2000,MeineLinkeHandRossmadlJ,0.0,0.0,0.0,0.0
2021,AdityaDevavratChrisPaulDesig1,0.0,0.0,0.0,0.0
2023,RandomGame100F1,0.0,0.0,0.0,0.0
2024,RandomGame100redbullracing,0.0,0.0,0.0,0.0
2025,DJPUNKROGSirLewisUpdates,0.0,0.0,0.0,0.0
2026,DJPUNKROGF1,0.0,0.0,0.0,0.0
2027,HarlemGetsMoneyF1_Jordan,0.0,0.0,0.0,0.0
2028,HarlemGetsMoneyF1,0.0,0.0,0.0,0.0
2029,F1AtikaKJ16976372,0.0,0.0,0.0,0.0
2030,F1Atikafia,0.0,0.0,0.0,0.0
2031,F1Atikaredbullracing,0.0,0.0,0.0,0.0
2032,tabomluanF1_Jordan,0.0,0.0,0.0,0.0
2033,tabomluanF1,0.0,0.0,0.0,0.0
2034,jvfelippsenSherixxn,0.0,0.0,0.0,0.0
2035,jvfelippsenmazzaaaaF1,0.0,0.0,0.0,0.0
2036,jvfelippsen_siiheem,0.0,0.0,0.0,0.0
2037,jvfelippsenOrtelliD,0.0,0.0,0.0,0.0
2038,StricklandArmsHillF1,0.0,0.0,0.0,0.0
2039,StricklandArmsF1_Jordan,0.0,0.0,0.0,0.0
2022,CurtQ89wtf1official,0.0,0.0,0.0,0.0
2020,AdityaDevavratFormulaSpaces,0.0,0.0,0.0,0.0
2001,el_opelredbullracing,0.0,0.0,0.0,0.0
2019,AdityaDevavratvincenzolandino,0.0,0.0,0.0,0.0
2002,iStormCloudJSaylorIII,0.0,0.0,0.0,0.0
2003,iStormCloudOracle,0.0,0.0,0.0,0.0
2004,iStormCloudredbullracing,0.0,0.0,0.0,0.0
2005,PatriceTouchardF1_Jordan,0.0,0.0,0.0,0.0
2006,PatriceTouchardF1,0.0,0.0,0.0,0.0
2007,DeLourenco08F1,0.0,0.0,0.0,0.0
2008,DeLourenco08redbullracing,0.0,0.0,0.0,0.0
2009,ZNi9eredbullracing,0.0,0.0,0.0,0.0
2010,FormulaOneWorldFreemanLowell01,0.0,0.0,0.0,0.0
2011,GuylArnelfia,0.0,0.0,0.0,0.0
2012,GuylArnelF1,0.0,0.0,0.0,0.0
2013,sean82621404DExpress_Sport,0.0,0.0,0.0,0.0
2014,thespindocliveF1,0.0,0.0,0.0,0.0
2015,thespindocliveredbullracing,0.0,0.0,0.0,0.0
2016,Merlintradermcliffo5,0.0,0.0,0.0,0.0
2017,MerlintraderDExpress_Sport,0.0,0.0,0.0,0.0
2018,sianrosserevansreetah__,0.0,0.0,0.0,0.0
1958,ShoNuff727amysavannah_95,0.0,0.0,0.0,0.0
1956,MerlintraderSLH44GOAT96,0.0,0.0,0.0,0.0
1873,JennerBettyfia,0.0,0.0,0.0,0.0
1903,WakoJoelF1,0.0,0.0,0.0,0.0
1895,davemusingfia,0.0,0.0,0.0,0.0
1896,mat_underwoodaleksan30409461,0.0,0.0,0.0,0.0
1897,mat_underwoodSkySportsF1,0.0,0.0,0.0,0.0
1898,mat_underwoodfia,0.0,0.0,0.0,0.0
1899,SiyaNqezoTopGearFormula1,0.0,0.0,0.0,0.0
1900,CaubriereJeflaptimedeIeted,0.0,0.0,0.0,0.0
1901,B17TASIndependent,0.0,0.0,0.0,0.0
1902,rich_sibiyathanos876,0.0,0.0,0.0,0.0
1904,ShoNuff727CarolSaxelby,0.0,0.0,0.0,0.0
1955,jajamj007cauterize1750,0.0,0.0,0.0,0.0
1905,Ralphy_7reetah__,0.0,0.0,0.0,0.0
1906,MwendazF1lowdonodwol,0.0,0.0,0.0,0.0
1907,Jordan_CapelingF1,0.0,0.0,0.0,0.0
1908,Jordan_CapelingMax33Verstappen,0.0,0.0,0.0,0.0
1909,arnautg_F1_Jordan,0.0,0.0,0.0,0.0
1910,arnautg_F1,0.0,0.0,0.0,0.0
1911,mu_xhoTopGearFormula1,0.0,0.0,0.0,0.0
1912,Dion95818930JustinTPursell,0.0,0.0,0.0,0.0
1894,davemusingSkySportsF1,0.0,0.0,0.0,0.0
1893,davemusingmjrw85,0.0,0.0,0.0,0.0
1892,davemusingaleksan30409461,0.0,0.0,0.0,0.0
1891,SteveDPIvesfia,0.0,0.0,0.0,0.0
1874,SirTifosoF1,0.0,0.0,0.0,0.0
1875,MgamerJdformularacers_,0.0,0.0,0.0,0.0
1876,LeBluetifulGameswazzle2000,0.0,0.0,0.0,0.0
1877,LeBluetifulGameMRJHJoseph,0.0,0.0,0.0,0.0
1878,LeBluetifulGameBrendanTeamLH,0.0,0.0,0.0,0.0
1879,LeBluetifulGameprudydear,0.0,0.0,0.0,0.0
1880,LeBluetifulGameAdamCLedet,0.0,0.0,0.0,0.0
1881,LeBluetifulGameSkySportsNews,0.0,0.0,0.0,0.0
1882,LeBluetifulGameCroftyF1,0.0,0.0,0.0,0.0
1883,LeBluetifulGameSkySportsF12012,0.0,0.0,0.0,0.0
1884,AlfieLFC2TwommoF1,0.0,0.0,0.0,0.0
1885,AsborisSalaTopGearFormula1,0.0,0.0,0.0,0.0
1886,henriettakTVKev,0.0,0.0,0.0,0.0
1887,henriettaktalkRADIO,0.0,0.0,0.0,0.0
1888,henriettakJamesMelville,0.0,0.0,0.0,0.0
1889,SteveDPIvesaleksan30409461,0.0,0.0,0.0,0.0
1890,SteveDPIvesSkySportsF1,0.0,0.0,0.0,0.0
1913,Dion95818930mariadu17159033,0.0,0.0,0.0,0.0
1914,Dion95818930fiagirly,0.0,0.0,0.0,0.0
1915,Dion95818930F1,0.0,0.0,0.0,0.0
1936,JoseTDosReislowdonodwol,0.0,0.0,0.0,0.0
1938,ijmadswazzle2000,0.0,0.0,0.0,0.0
1939,ijmadprudydear,0.0,0.0,0.0,0.0
1940,ijmadF1,0.0,0.0,0.0,0.0
1941,sjdurlingF1_Jordan,0.0,0.0,0.0,0.0
1942,sjdurlingF1,0.0,0.0,0.0,0.0
1943,poupoul17F1,0.0,0.0,0.0,0.0
1944,poupoul17Max33Verstappen,0.0,0.0,0.0,0.0
1945,f1withaliformularacers_,0.0,0.0,0.0,0.0
1946,beliemanworldchamp44,0.0,0.0,0.0,0.0
1947,beliemanF1,0.0,0.0,0.0,0.0
1948,beliemanfia,0.0,0.0,0.0,0.0
1949,greavcMarilynMyers89,0.0,0.0,0.0,0.0
1950,BillyJo56936922F1Visionary,0.0,0.0,0.0,0.0
1951,bigmc67RobLMyers,0.0,0.0,0.0,0.0
1952,bigmc67F1,0.0,0.0,0.0,0.0
1953,bigmc67Max33Verstappen,0.0,0.0,0.0,0.0
1954,bigmc67fia,0.0,0.0,0.0,0.0
1937,ijmaddukewong,0.0,0.0,0.0,0.0
1935,sekyung666fia,0.0,0.0,0.0,0.0
1916,Dion95818930fia,0.0,0.0,0.0,0.0
1934,sekyung666SportmphMark,0.0,0.0,0.0,0.0
1917,m240_370Max33Verstappen,0.0,0.0,0.0,0.0
1918,Kim_Mukiformularacers_,0.0,0.0,0.0,0.0
1919,krishGovender58cauterize1750,0.0,0.0,0.0,0.0
1920,krishGovender58clearofrobben,0.0,0.0,0.0,0.0
1921,krishGovender58F1_Jordan,0.0,0.0,0.0,0.0
1922,krishGovender58F1,0.0,0.0,0.0,0.0
1923,richardirelandF1_Jordan,0.0,0.0,0.0,0.0
1924,richardirelandF1,0.0,0.0,0.0,0.0
1925,rdgs_sousaredbullracing,0.0,0.0,0.0,0.0
1926,G_pon0365redbullracing,0.0,0.0,0.0,0.0
1927,Peter_Moody92virtualstatman,0.0,0.0,0.0,0.0
1928,RodrigoTA5redbullracing,0.0,0.0,0.0,0.0
1929,_MikeBishopredbullracing,0.0,0.0,0.0,0.0
1930,greavcSkySportsF1,0.0,0.0,0.0,0.0
1931,silverstorm74prudydear,0.0,0.0,0.0,0.0
1932,sekyung666tony_jardine,0.0,0.0,0.0,0.0
1933,sekyung666Motor_Sport,0.0,0.0,0.0,0.0
1702,T_F_G_MitchellSkySportsF1,0.0,0.0,0.0,0.0
1701,RY0LSFormulaReaction,0.0,0.0,0.0,0.0
1700,danamgf1Max33Verstappen,0.0,0.0,0.0,0.0
1477,Allthat08405576RobLMyers,0.0,0.0,0.0,0.0
1469,HaruHaruto86redbullracing,0.0,0.0,0.0,0.0
1470,HaruHaruto86Oracle,0.0,0.0,0.0,0.0
1471,MyEmanuredbullracing,0.0,0.0,0.0,0.0
1472,BillyJo56936922F1,0.0,0.0,0.0,0.0
1473,BillyJo56936922redbullracing,0.0,0.0,0.0,0.0
1474,foluwafemiF1_Jordan,0.0,0.0,0.0,0.0
1475,foluwafemiF1,0.0,0.0,0.0,0.0
1476,foluwafemiLewisHamilton,0.0,0.0,0.0,0.0
1478,hardeep_wh11F1_Jordan,0.0,0.0,0.0,0.0
1446,_frxnnnredbullracing,0.0,0.0,0.0,0.0
1479,hardeep_wh11F1,0.0,0.0,0.0,0.0
1480,ziptronAlbaneseLaura,0.0,0.0,0.0,0.0
1481,guih_thredbullracing,0.0,0.0,0.0,0.0
1482,yurycondeF1,0.0,0.0,0.0,0.0
1483,yuryconderedbullracing,0.0,0.0,0.0,0.0
1484,CoffeeNCarsClubF1_Jordan,0.0,0.0,0.0,0.0
1485,CoffeeNCarsClubF1,0.0,0.0,0.0,0.0
1486,DrummerBMCOracle,0.0,0.0,0.0,0.0
1468,williamspup_dogg_old_maind,0.0,0.0,0.0,0.0
1467,silverstorm74peter__bayer,0.0,0.0,0.0,0.0
1466,silverstorm74Ben_Sulayem,0.0,0.0,0.0,0.0
1465,silverstorm74fia,0.0,0.0,0.0,0.0
1448,takashi_p007Max33Verstappen,0.0,0.0,0.0,0.0
1449,Colette93858190williamrlward,0.0,0.0,0.0,0.0
1450,mOha_speaKsfia,0.0,0.0,0.0,0.0
1451,mOha_speaKsKhabyLame,0.0,0.0,0.0,0.0
1452,LioMwabilef1jm_,0.0,0.0,0.0,0.0
1453,HillF1tony_jardine,0.0,0.0,0.0,0.0
1454,HillF1Motor_Sport,0.0,0.0,0.0,0.0
1455,HillF1F1,0.0,0.0,0.0,0.0
1456,HillF1SportmphMark,0.0,0.0,0.0,0.0
1457,HillF1fia,0.0,0.0,0.0,0.0
1458,BwRLehrerMax33Verstappen,0.0,0.0,0.0,0.0
1459,TerrenB_7TopGearFormula1,0.0,0.0,0.0,0.0
1460,nh247specutainment,0.0,0.0,0.0,0.0
1461,ChrisSu29369464Fazywazy,0.0,0.0,0.0,0.0
1462,cmadongoRobLMyers,0.0,0.0,0.0,0.0
1463,silverstorm74Sandra24Jan,0.0,0.0,0.0,0.0
1464,silverstorm74redbullracing,0.0,0.0,0.0,0.0
1487,DrummerBMCfia,0.0,0.0,0.0,0.0
1488,DrummerBMCF1,0.0,0.0,0.0,0.0
1489,RisingDownwardsF1,0.0,0.0,0.0,0.0
1510,filippoambrosiredbullracing,0.0,0.0,0.0,0.0
1512,JTourlesimon_hand,0.0,0.0,0.0,0.0
1513,JTourlereetah__,0.0,0.0,0.0,0.0
1514,all_serenaSkySportsF1,0.0,0.0,0.0,0.0
1515,crymbusostefxnrhys,0.0,0.0,0.0,0.0
1516,strazzullo69JackieF1nut,0.0,0.0,0.0,0.0
1517,strazzullo69F1_Jordan,0.0,0.0,0.0,0.0
1518,KaorSatZoom,0.0,0.0,0.0,0.0
1519,KaorSatF1,0.0,0.0,0.0,0.0
1520,carmarlopF1,0.0,0.0,0.0,0.0
1521,carmarlopredbullracing,0.0,0.0,0.0,0.0
1522,winglight_f1F1,0.0,0.0,0.0,0.0
1523,winglight_f1redbullracing,0.0,0.0,0.0,0.0
1524,viquidlsF1,0.0,0.0,0.0,0.0
1525,viquidlsMax33Verstappen,0.0,0.0,0.0,0.0
1526,LeBluetifulGameMollyFS44,0.0,0.0,0.0,0.0
1527,LeBluetifulGamefia,0.0,0.0,0.0,0.0
1528,LeBluetifulGameF1,0.0,0.0,0.0,0.0
1511,JTourle1richiebarnes,0.0,0.0,0.0,0.0
1509,Heerishere_F1,0.0,0.0,0.0,0.0
1490,RisingDownwardsredbullracing,0.0,0.0,0.0,0.0
1508,Heerishere_F1_Jordan,0.0,0.0,0.0,0.0
1491,joanpereira43redbullracing,0.0,0.0,0.0,0.0
1492,k1482betterf1news,0.0,0.0,0.0,0.0
1493,TomsBarryreetah__,0.0,0.0,0.0,0.0
1494,duppfuHydraxFN,0.0,0.0,0.0,0.0
1495,IvesMonteiro3formularacers_,0.0,0.0,0.0,0.0
